timestamp_utc_gps,timestamp_utc_local,latitude_dd,longitude_dd,altitude_m,bearing_deg,accuracy_m, speed_ms, speed_accuracy_ms
1696540984000,1696540984860,32.86363848397506,-84.7234147591672,347.70370804015,87.55936,4.0,23.098413,0.027503183
1696540984000,1696540984962,32.86363848397506,-84.7234147591672,347.70370804015,87.55936,4.0,23.098413,0.027503183
1696540984000,1696540985063,32.86363848397506,-84.7234147591672,347.70370804015,87.55936,4.0,23.098413,0.027503183
1696540984000,1696540985165,32.86363848397506,-84.7234147591672,347.70370804015,87.55936,4.0,23.098413,0.027503183
1696540984000,1696540985265,32.86363848397506,-84.7234147591672,347.70370804015,87.55936,4.0,23.098413,0.027503183
1696540984000,1696540985366,32.86363848397506,-84.7234147591672,347.70370804015,87.55936,4.0,23.098413,0.027503183
1696540985000,1696540985467,32.863631566669085,-84.72316600449987,348.5542116867338,91.8542,4.0,23.192919,0.017627671
1696540985000,1696540985567,32.863631566669085,-84.72316600449987,348.5542116867338,91.8542,4.0,23.192919,0.017627671
1696540985000,1696540985667,32.863631566669085,-84.72316600449987,348.5542116867338,91.8542,4.0,23.192919,0.017627671
1696540985000,1696540985769,32.863631566669085,-84.72316600449987,348.5542116867338,91.8542,4.0,23.192919,0.017627671
1696540985000,1696540985871,32.863631566669085,-84.72316600449987,348.5542116867338,91.8542,4.0,23.192919,0.017627671
1696540985000,1696540985973,32.863631566669085,-84.72316600449987,348.5542116867338,91.8542,4.0,23.192919,0.017627671
1696540985000,1696540986074,32.863631566669085,-84.72316600449987,348.5542116867338,91.8542,4.0,23.192919,0.017627671
1696540985000,1696540986176,32.863631566669085,-84.72316600449987,348.5542116867338,91.8542,4.0,23.192919,0.017627671
1696540985000,1696540986277,32.863631566669085,-84.72316600449987,348.5542116867338,91.8542,4.0,23.192919,0.017627671
1696540985000,1696540986378,32.863631566669085,-84.72316600449987,348.5542116867338,91.8542,4.0,23.192919,0.017627671
1696540986000,1696540986479,32.86361487981367,-84.72291600432958,349.5927379367681,94.63073,4.0,23.408232,0.036734857
1696540986000,1696540986581,32.86361487981367,-84.72291600432958,349.5927379367681,94.63073,4.0,23.408232,0.036734857
1696540986000,1696540986681,32.86361487981367,-84.72291600432958,349.5927379367681,94.63073,4.0,23.408232,0.036734857
1696540986000,1696540986783,32.86361487981367,-84.72291600432958,349.5927379367681,94.63073,4.0,23.408232,0.036734857
1696540986000,1696540986883,32.86361487981367,-84.72291600432958,349.5927379367681,94.63073,4.0,23.408232,0.036734857
1696540986000,1696540986985,32.86361487981367,-84.72291600432958,349.5927379367681,94.63073,4.0,23.408232,0.036734857
1696540986000,1696540987086,32.86361487981367,-84.72291600432958,349.5927379367681,94.63073,4.0,23.408232,0.036734857
1696540986000,1696540987187,32.86361487981367,-84.72291600432958,349.5927379367681,94.63073,4.0,23.408232,0.036734857
1696540986000,1696540987288,32.86361487981367,-84.72291600432958,349.5927379367681,94.63073,4.0,23.408232,0.036734857
1696540986000,1696540987390,32.86361487981367,-84.72291600432958,349.5927379367681,94.63073,4.0,23.408232,0.036734857
1696540987000,1696540987490,32.863592013606784,-84.72266532163178,350.57262113535336,96.20288,4.0,23.575556,0.03815925
1696540987000,1696540987591,32.863592013606784,-84.72266532163178,350.57262113535336,96.20288,4.0,23.575556,0.03815925
1696540987000,1696540987693,32.863592013606784,-84.72266532163178,350.57262113535336,96.20288,4.0,23.575556,0.03815925
1696540987000,1696540987793,32.863592013606784,-84.72266532163178,350.57262113535336,96.20288,4.0,23.575556,0.03815925
1696540987000,1696540987894,32.863592013606784,-84.72266532163178,350.57262113535336,96.20288,4.0,23.575556,0.03815925
1696540987000,1696540987996,32.863592013606784,-84.72266532163178,350.57262113535336,96.20288,4.0,23.575556,0.03815925
1696540987000,1696540988098,32.863592013606784,-84.72266532163178,350.57262113535336,96.20288,4.0,23.575556,0.03815925
1696540987000,1696540988198,32.863592013606784,-84.72266532163178,350.57262113535336,96.20288,4.0,23.575556,0.03815925
1696540987000,1696540988300,32.863592013606784,-84.72266532163178,350.57262113535336,96.20288,4.0,23.575556,0.03815925
1696540987000,1696540988401,32.863592013606784,-84.72266532163178,350.57262113535336,96.20288,4.0,23.575556,0.03815925
1696540988000,1696540988504,32.863566157251505,-84.72241340577999,351.6149035158451,96.849976,4.0,23.739124,0.016234862
1696540988000,1696540988605,32.863566157251505,-84.72241340577999,351.6149035158451,96.849976,4.0,23.739124,0.016234862
1696540988000,1696540988705,32.863566157251505,-84.72241340577999,351.6149035158451,96.849976,4.0,23.739124,0.016234862
1696540988000,1696540988807,32.863566157251505,-84.72241340577999,351.6149035158451,96.849976,4.0,23.739124,0.016234862
1696540988000,1696540988909,32.863566157251505,-84.72241340577999,351.6149035158451,96.849976,4.0,23.739124,0.016234862
1696540988000,1696540989009,32.863566157251505,-84.72241340577999,351.6149035158451,96.849976,4.0,23.739124,0.016234862
1696540988000,1696540989110,32.863566157251505,-84.72241340577999,351.6149035158451,96.849976,4.0,23.739124,0.016234862
1696540988000,1696540989211,32.863566157251505,-84.72241340577999,351.6149035158451,96.849976,4.0,23.739124,0.016234862
1696540988000,1696540989313,32.863566157251505,-84.72241340577999,351.6149035158451,96.849976,4.0,23.739124,0.016234862
1696540988000,1696540989415,32.863566157251505,-84.72241340577999,351.6149035158451,96.849976,4.0,23.739124,0.016234862
1696540989000,1696540989516,32.8635384724133,-84.72216198329835,352.61765021219514,97.44516,4.0,23.740814,0.017481128
1696540989000,1696540989617,32.8635384724133,-84.72216198329835,352.61765021219514,97.44516,4.0,23.740814,0.017481128
1696540989000,1696540989718,32.8635384724133,-84.72216198329835,352.61765021219514,97.44516,4.0,23.740814,0.017481128
1696540989000,1696540989819,32.8635384724133,-84.72216198329835,352.61765021219514,97.44516,4.0,23.740814,0.017481128
1696540989000,1696540989920,32.8635384724133,-84.72216198329835,352.61765021219514,97.44516,4.0,23.740814,0.017481128
1696540989000,1696540990022,32.8635384724133,-84.72216198329835,352.61765021219514,97.44516,4.0,23.740814,0.017481128
1696540989000,1696540990123,32.8635384724133,-84.72216198329835,352.61765021219514,97.44516,4.0,23.740814,0.017481128
1696540989000,1696540990224,32.8635384724133,-84.72216198329835,352.61765021219514,97.44516,4.0,23.740814,0.017481128
1696540989000,1696540990325,32.8635384724133,-84.72216198329835,352.61765021219514,97.44516,4.0,23.740814,0.017481128
1696540990000,1696540990428,32.863510315063166,-84.72191241402118,353.7815004220542,97.768974,4.0,23.602669,0.014289644
1696540990000,1696540990529,32.863510315063166,-84.72191241402118,353.7815004220542,97.768974,4.0,23.602669,0.014289644
1696540990000,1696540990630,32.863510315063166,-84.72191241402118,353.7815004220542,97.768974,4.0,23.602669,0.014289644
1696540990000,1696540990731,32.863510315063166,-84.72191241402118,353.7815004220542,97.768974,4.0,23.602669,0.014289644
1696540990000,1696540990832,32.863510315063166,-84.72191241402118,353.7815004220542,97.768974,4.0,23.602669,0.014289644
1696540990000,1696540990935,32.863510315063166,-84.72191241402118,353.7815004220542,97.768974,4.0,23.602669,0.014289644
1696540990000,1696540991036,32.863510315063166,-84.72191241402118,353.7815004220542,97.768974,4.0,23.602669,0.014289644
1696540990000,1696540991138,32.863510315063166,-84.72191241402118,353.7815004220542,97.768974,4.0,23.602669,0.014289644
1696540990000,1696540991240,32.863510315063166,-84.72191241402118,353.7815004220542,97.768974,4.0,23.602669,0.014289644
1696540990000,1696540991341,32.863510315063166,-84.72191241402118,353.7815004220542,97.768974,4.0,23.602669,0.014289644
1696540991000,1696540991455,32.86348087522432,-84.72166439573661,354.5234237881188,98.020744,4.0,23.363457,0.012845005
1696540991000,1696540991556,32.86348087522432,-84.72166439573661,354.5234237881188,98.020744,4.0,23.363457,0.012845005
1696540991000,1696540991657,32.86348087522432,-84.72166439573661,354.5234237881188,98.020744,4.0,23.363457,0.012845005
1696540991000,1696540991758,32.86348087522432,-84.72166439573661,354.5234237881188,98.020744,4.0,23.363457,0.012845005
1696540991000,1696540991859,32.86348087522432,-84.72166439573661,354.5234237881188,98.020744,4.0,23.363457,0.012845005
1696540991000,1696540991960,32.86348087522432,-84.72166439573661,354.5234237881188,98.020744,4.0,23.363457,0.012845005
1696540991000,1696540992062,32.86348087522432,-84.72166439573661,354.5234237881188,98.020744,4.0,23.363457,0.012845005
1696540991000,1696540992164,32.86348087522432,-84.72166439573661,354.5234237881188,98.020744,4.0,23.363457,0.012845005
1696540991000,1696540992264,32.86348087522432,-84.72166439573661,354.5234237881188,98.020744,4.0,23.363457,0.012845005
1696540991000,1696540992365,32.86348087522432,-84.72166439573661,354.5234237881188,98.020744,4.0,23.363457,0.012845005
1696540992000,1696540992467,32.86345268177593,-84.72141866554836,355.06274404375006,97.77245,4.0,23.201128,0.012665638
1696540992000,1696540992567,32.86345268177593,-84.72141866554836,355.06274404375006,97.77245,4.0,23.201128,0.012665638
1696540992000,1696540992668,32.86345268177593,-84.72141866554836,355.06274404375006,97.77245,4.0,23.201128,0.012665638
1696540992000,1696540992768,32.86345268177593,-84.72141866554836,355.06274404375006,97.77245,4.0,23.201128,0.012665638
1696540992000,1696540992870,32.86345268177593,-84.72141866554836,355.06274404375006,97.77245,4.0,23.201128,0.012665638
1696540992000,1696540992970,32.86345268177593,-84.72141866554836,355.06274404375006,97.77245,4.0,23.201128,0.012665638
1696540992000,1696540993071,32.86345268177593,-84.72141866554836,355.06274404375006,97.77245,4.0,23.201128,0.012665638
1696540992000,1696540993173,32.86345268177593,-84.72141866554836,355.06274404375006,97.77245,4.0,23.201128,0.012665638
1696540992000,1696540993274,32.86345268177593,-84.72141866554836,355.06274404375006,97.77245,4.0,23.201128,0.012665638
1696540992000,1696540993374,32.86345268177593,-84.72141866554836,355.06274404375006,97.77245,4.0,23.201128,0.012665638
1696540993000,1696540993477,32.86342575268069,-84.72117693681325,355.37235116075914,97.55612,4.0,22.765291,0.016905319
1696540993000,1696540993578,32.86342575268069,-84.72117693681325,355.37235116075914,97.55612,4.0,22.765291,0.016905319
1696540993000,1696540993678,32.86342575268069,-84.72117693681325,355.37235116075914,97.55612,4.0,22.765291,0.016905319
1696540993000,1696540993779,32.86342575268069,-84.72117693681325,355.37235116075914,97.55612,4.0,22.765291,0.016905319
1696540993000,1696540993880,32.86342575268069,-84.72117693681325,355.37235116075914,97.55612,4.0,22.765291,0.016905319
1696540993000,1696540993982,32.86342575268069,-84.72117693681325,355.37235116075914,97.55612,4.0,22.765291,0.016905319
1696540993000,1696540994082,32.86342575268069,-84.72117693681325,355.37235116075914,97.55612,4.0,22.765291,0.016905319
1696540993000,1696540994183,32.86342575268069,-84.72117693681325,355.37235116075914,97.55612,4.0,22.765291,0.016905319
1696540993000,1696540994284,32.86342575268069,-84.72117693681325,355.37235116075914,97.55612,4.0,22.765291,0.016905319
1696540993000,1696540994385,32.86342575268069,-84.72117693681325,355.37235116075914,97.55612,4.0,22.765291,0.016905319
